都道府県名,地方公共団体コード,施設コード,地方公共団体名,施設名称,年間処理量_t/年度,資源化量_資源化物回収_t/年度,資源化量_発生ガス回収_m3/年度,資源化量_生産量・搬出量の別,処理対象廃棄物_可燃ごみ,処理対象廃棄物_混合（未分別）ごみ,処理対象廃棄物_粗大ごみ,処理対象廃棄物_固形化燃料,処理対象廃棄物_その他,処理対象廃棄物_不燃ごみ,処理対象廃棄物_資源ごみ,処理対象廃棄物_ごみ処理残渣,処理対象廃棄物_し尿処理残渣,処理対象廃棄物_その他（具体的）,施設の種類,施設の種類_その他（具体的）,処理方式,炉型式,ごみ処理事業実施方式,施設全体の処理能力_t/日,炉数,使用開始年度,余熱利用の状況_場内温水,余熱利用の状況_場内蒸気,余熱利用の状況_発電（場内利用）,余熱利用の状況_場外温水,余熱利用の状況_場外蒸気,余熱利用の状況_発電（場外利用）,余熱利用の状況_その他,余熱利用の状況_無し,余熱利用量（仕様値・公称値）_余熱利用量_MJ,余熱利用量（仕様値・公称値）_うち外部熱供給量_MJ,余熱利用量（実績値）_余熱利用量_MJ,余熱利用量（実績値）_うち外部熱供給量_MJ,発電能力_発電能力_kW,発電能力_発電効率（仕様値・公称値）_％,発電能力_総発電量（実績値）_MWh,発電能力_うち外部供給量（実績値）_MWh,余剰電力利用（売電）_売電量_MWh/年,余剰電力利用（売電）_売電収入_円/年,余剰電力利用（売電）_売電価格(単価)_固定価格_円/kWh,余剰電力利用（売電）_売電価格(単価)_重負荷_円/kWh,余剰電力利用（売電）_売電価格(単価)_昼間_円/kWh,余剰電力利用（売電）_売電価格(単価)_夜間_円/kWh,契約電力会社名_（受電）,契約電力会社名_（売電）,売電において活用している制度_ＦＩＴ,売電において活用している制度_ＲＰＳ,売電において活用している制度_その他,売電において活用している制度_その他_具体的な制度名,売電の配分割合の方法_経費に充当,売電の配分割合の方法_経費に充当_充当後の分担金の計算方法,売電の配分割合の方法_経費に充当_充当後の分担金の計算方法_その他の計算方法,売電の配分割合の方法_基金に積立,売電の配分割合の方法_基金に積立_活用内容,売電の配分割合の方法_基金に積立_活用内容_その他の活用内容,売電の配分割合の方法_その他,売電の配分割合の方法_その他_具体的な方法,灰処理設備の有無_（焼却灰）_セメント固化,灰処理設備の有無_（焼却灰）_薬剤処理,灰処理設備の有無_（焼却灰）_溶融処理,灰処理設備の有無_（焼却灰）_その他,灰処理設備の有無_（焼却灰）_無し,灰処理設備の有無_（飛灰）_セメント固化,灰処理設備の有無_（飛灰）_薬剤処理,灰処理設備の有無_（飛灰）_溶融処理,灰処理設備の有無_（飛灰）_その他,灰処理設備の有無_（飛灰）_無し,運転管理体制,施設の改廃_新設（建設中）,施設の改廃_新設（新規稼働）,施設の改廃_能力変更,施設の改廃_休止,施設の改廃_廃止,施設の改廃_移管,産業廃棄物の搬入の有無,一般廃棄物の割合_％,ごみ組成分析結果（乾ベース）_合計_％,ごみ組成分析結果（乾ベース）_紙・布類_％,ごみ組成分析結果（乾ベース）_ﾋﾞﾆｰﾙ、合成樹脂、ｺﾞﾑ、皮革類_％,ごみ組成分析結果（乾ベース）_木、竹、わら類_％,ごみ組成分析結果（乾ベース）_ちゅう芥類_％,ごみ組成分析結果（乾ベース）_不燃物類_％,ごみ組成分析結果（乾ベース）_その他_％,単位容積重量_kg/m3,三成分_合計_％,三成分_水分_％,三成分_可燃分_％,三成分_灰分_％,低位発熱量_(計算値)_kJ/kg,低位発熱量_(実測値)_kJ/kg,リユース・リペアの対象品目_合計_重量_t/年度,リユース・リペアの対象品目_合計_個数_個・台等,リユース・リペアの対象品目_家具_対象,リユース・リペアの対象品目_家具_重量_t/年度,リユース・リペアの対象品目_家具_個数_個・台等,リユース・リペアの対象品目_自転車_対象,リユース・リペアの対象品目_自転車_重量_t/年度,リユース・リペアの対象品目_自転車_個数_個・台等,リユース・リペアの対象品目_衣類_対象,リユース・リペアの対象品目_衣類_重量_t/年度,リユース・リペアの対象品目_衣類_個数_個・台等,リユース・リペアの対象品目_書籍_対象,リユース・リペアの対象品目_書籍_重量_t/年度,リユース・リペアの対象品目_書籍_個数_個・台等,リユース・リペアの対象品目_家電_対象,リユース・リペアの対象品目_家電_重量_t/年度,リユース・リペアの対象品目_家電_個数_個・台等,リユース・リペアの対象品目_傘_対象,リユース・リペアの対象品目_傘_重量_t/年度,リユース・リペアの対象品目_傘_個数_個・台等,リユース・リペアの対象品目_食器_対象,リユース・リペアの対象品目_食器_重量_t/年度,リユース・リペアの対象品目_食器_個数_個・台等,リユース・リペアの対象品目_おもちゃ_対象,リユース・リペアの対象品目_おもちゃ_重量_t/年度,リユース・リペアの対象品目_おもちゃ_個数_個・台等,リユース・リペアの対象品目_その他_対象,リユース・リペアの対象品目_その他_重量_t/年度,リユース・リペアの対象品目_その他_個数_個・台等,リユース・リペア機能・内容_修理,リユース・リペア機能・内容_展示,リユース・リペア機能・内容_販売,リユース・リペア機能・内容_譲渡,リユース・リペア機能・内容_機能なし
石川県,17821,1710086,河北郡市広域事務組合,河北郡市クリーンセンター,8960,0,,,○,,,,,,,○,,,焼却,,ストーカ式（可動）,全連続運転,DB（公設公営、直営）,118,2,2023,,,○,,,,,,,,,,1700,12.5,2736,144,,,,,,,北陸電力㈱,,,,,,,,,,,,,,,○,,,,,○,,,,直営,○,,,,,,有り,84,100,50.3,28.5,7.6,4.1,2.7,6.8,0,100,42.7,50.5,6.8,8433,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
石川県,17826,1710087,輪島市穴水町環境衛生施設組合,輪島・穴水クリーンセンター,3493,0,,,○,,,,,,,,○,,焼却,,ストーカ式（可動）,准連続運転,DBO（公設民営）,35,1,2022,○,,,○,,,○,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,,○,,,,委託,,○,,,,,無し,,100,49.1,24.8,1.4,22.9,0.9,0.9,0,100,56.7,39,4.3,0,5920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
石川県,17841,1710009,白山野々市広域事務組合,松任石川環境クリーンセンター,50411,0,,,○,,,,,,,○,,,焼却,,ストーカ式（可動）,全連続運転,DB（公設公営、直営）,240,3,1997,○,,○,,,○,,,434.549,,,,2900,11.5,21605,0,,,,,,,,,,,,,,,,,,,,,,,,,○,,○,,,,直営,,,,,,,無し,,100,36.8,21.7,38.4,3.1,0,0,97.1,100,33.2,62.9,3.9,11000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
石川県,17855,1710088,奥能登クリーン組合,ごみ焼却施設,2018,0,0,,○,,,,,,,,,,焼却,,ストーカ式（可動）,准連続運転,DB（公設公営、運転委託）,30,2,2023,○,○,,,,,,,0,0,0,0,,,,,0,0,0,0,0,0,北陸電力株式会社,,,,,,,,,,,,,,,○,,,,,,,○,,委託,○,,,,,,無し,,100,75.3,16.3,2.9,2.6,0,2.9,130,100,44.3,52.7,3,8800,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
石川県,17856,1710010,石川北部アール・ディ・エフ広域処理組合,石川北部RDFセンター,27955,1991,,資源化物生産量,,,,○,,,,,,,ガス化溶融・改質,,流動床式,全連続運転,DB+O（公設民営、長期包括運営委託）,160,2,2002,○,,○,,,○,,,1330080,0,1087368,0,7000,18,28199,0,,,,,,,,,,,,,,,,,,,,,,,○,,,,○,,,,委託,,,,,○,,無し,,100,49.5,24.9,7.9,15.9,0.8,1,599,100,3.4,86.2,10.4,19049,16292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
福井県,18201,1810001,福井市,クリーンセンター,62607,66,,資源化物搬出量,○,,○,,,,,,,,焼却,,流動床式,全連続運転,DB（公設公営、直営）,345,3,1991,○,○,○,○,,,,,33126520,15787200,16364040,,1700,9.09,11018,,3960,,,,,,北陸電力,北陸電力,,,○,個別契約,,,,,,,,,,,,,○,○,,,,,一部委託,,,,,,,無し,,100,67.2,13.9,9.7,5.7,1.8,1.7,143,100,37.2,58.2,4.6,10008,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
福井県,18202,1810002,敦賀市,敦賀市清掃センター,24974,211,,資源化物搬出量,○,,○,,,,,○,,,焼却,,流動床式,准連続運転,DB（公設公営、運転委託）,100,2,1992,,,,,,,,○,,,,,,,,,,,,,,,北陸電力株式会社,,,,,,,,,,,,,,,,,,○,○,,,,,委託,,,,,,,無し,,100,36.9,25.2,13.3,9.9,6.7,8,175,100,45.4,45.8,8.8,7482,9940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
福井県,18204,1810003,小浜市,小浜市クリーンセンター,12030,108,,資源化物搬出量,○,,○,,,,,,,,焼却,,流動床式,准連続運転,DB（公設公営、運転委託）,56,2,2000,○,,,,,,,,5096000,,,,,,,,,,,,,,関西電力株式会社,,,,,,,,,,,,,,,,,,○,,○,,,,委託,,,,,,,無し,,100,44.7,24.7,12.6,8.9,3.6,5.5,0,100,37,56,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
福井県,18483,1810005,おおい町,大飯清掃センター,2269,50,,資源化物搬出量,○,,,,,,○,,,,焼却,,ストーカ式（可動）,バッチ運転,DB（公設公営、運転委託）,14,2,1994,,,,,,,,○,,,,,,,,,,,,,,,関西電力株式会社,,,,,,,,,,,,,,,,,,○,,○,,,,委託,,,,,,,無し,,100,47,27.8,15.3,5.7,1,3.2,103,100,41.7,53.9,4.4,9117,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
福井県,18821,1810006,美浜・三方環境衛生組合,ガス化溶融施設,0,0,,,○,,,,○,,,○,○,,ガス化溶融・改質,,シャフト式,全連続運転,DB+O（公設民営、長期包括運営委託）,22,1,2003,○,,,,,,,,6746880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,,○,,,,委託,,,,○,,,無し,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
福井県,18825,1810007,福井坂井地区広域市町村圏事務組合,清掃センター,45338,11,,資源化物搬出量,○,,,,,,○,○,,,焼却,,ストーカ式（可動）,全連続運転,DB+O（公設民営、長期包括運営委託）,222,3,1995,○,,○,○,,,,,137776679,57684521,14638000,14638000,320,0.9,1845,,,,,,,,北陸電力（株）,,,,,売電なし,,,,,,,,売電なし,,,,,○,,○,,,,委託,,,,,,,無し,,100,47,29,7.7,6.2,4.5,5.6,157,100,38.7,53.5,7.8,9190,11941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
福井県,18833,1810008,大野・勝山地区広域行政事務組合,大野・勝山地区広域行政事務組合ごみ処理施設,17181,973,,資源化物搬出量,○,,,,○,,,○,,,ガス化溶融・改質,,流動床式,全連続運転,DB（公設公営、運転委託）,92,2,2006,○,○,,○,,,,,43041718,12667200,54960151,28671341,,,,,,,,,,,北陸電力,,,,,,,,,,,,,,,,,,○,,○,,,,委託,,,,,,,有り,90,100,41,26,7.2,19.8,1.2,4.8,130,100,42.9,52,5.1,8713,11730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
福井県,18839,1810072,南越清掃組合,第1清掃センター,22535,0,0,,○,,,,○,,,,,,焼却,,ストーカ式（可動）,全連続運転,DBO（公設民営）,84,2,2021,,,○,,,,,,,,,,1470,16,9777,,,,,,,,,,,,,,,,,,,,,,,,,,○,,○,,,,委託,,,,,,,無し,,100,51.1,22,13.5,6.2,2.2,5,198.9,100,47.12,47.55,5.33,0,7857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
福井県,18844,1810011,鯖江広域衛生施設組合,鯖江広域衛生施設組合　鯖江クリーンセンター　ごみ焼却施設,23987,0,0,,○,,,,,,,○,○,,焼却,,流動床式,准連続運転,DB（公設公営、運転委託）,120,2,1986,○,,,,,,,,0,0,0,0,,,,,,,,,,,北陸電力株式会社,,,,,,,,,,,,,,,,,,○,○,,,,,委託,,,,,,,有り,99,100,46.6,20.1,10.8,10.5,4.7,7.3,150,100,43.5,48,8.5,7932,9740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
山梨県,19202,1910002,富士吉田市,富士吉田市環境美化センターごみ処理施設,30535,0,,,○,,○,,,,,○,,,焼却,,ストーカ式（可動）,全連続運転,,170,2,2002,,,○,,,○,,,53692800,,86359000,,2100,11.17,11358,0,4762,31782526,,,7,5,東京電力エナジーパートナー㈱,東京電力エナジーパートナー㈱,,○,,,,,,,,,,,,,,,○,,○,,,,一部委託,,,,,,,無し,,100,53,22,14,6,1,4,145,100,46.5,48.5,5,7900,9800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
山梨県,19212,1910004,上野原市,上野原市クリーンセンターごみ焼却施設,7565,0,,資源化物搬出量,○,,,,,,,,,,焼却,,ストーカ式（可動）,バッチ運転,DB（公設公営、運転委託）,40,2,1998,○,,,,,,,,503328,,503328,,,,,,,,,,,,東京電力,,,,,,,,,,,,,,,,,,○,○,○,,,,一部委託,,,,,,,無し,,100,49,22.3,11.5,12.7,2.2,2.3,267.5,100,50.6,45.2,4.2,7247.5,8025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
山梨県,19425,1910006,山中湖村,山中湖村クリーンセンターごみ焼却施設,3767,294,,資源化物生産量,○,,○,,,○,○,○,,,焼却,,ストーカ式（可動）,バッチ運転,DB+O（公設民営、長期包括運営委託）,45,2,1991,,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,,,,○,○,,,委託,,,,,,,無し,,100,42.6,21.7,4.8,25.1,2.4,3.4,135,100,43,45.9,11.1,7300,8800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
山梨県,19871,1910007,峡南衛生組合,峡南衛生組合ごみ処理場,6024,0,0,,○,,,,,,,,○,,焼却,,ストーカ式（可動）,バッチ運転,DB（公設公営、直営）,30,2,1996,,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,,,,,○,直営,,,,,,,無し,,100,34.6,31.3,2.5,30.2,0.6,0.8,140,100,54.3,42.3,3.4,6600,9700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
山梨県,19896,1910008,大月都留広域事務組合,大月都留ごみ処理場,17643.52,0,0,,○,,○,,,○,○,,○,,焼却,,ストーカ式（可動）,全連続運転,DB+O（公設民営、長期包括運営委託）,104,2,2003,○,,,,,,○,,23846472,,1323408,,,,,,,,,,,,,,,,,,,,,,,,,,,○,,,,○,○,,,,委託,,,,,,,無し,,100,49.5,31.9,9.4,3.8,2.7,2.7,151,100,40.7,53,6.3,10448,8978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
山梨県,19924,1910010,中巨摩地区広域事務組合,中巨摩地区広域事務組合清掃センター,49137,0,0,,○,,○,,,,,○,,,焼却,,ストーカ式（可動）,全連続運転,DB（公設公営、一部運転委託）,270,3,1997,○,,,○,,,,,3780,736,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,,○,,,,一部委託,,,,,,,無し,,100,44.7,27.9,8.9,8.3,5.1,5.1,113,100,42.4,48.5,9.1,8068,8478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
山梨県,19930,1910011,峡北広域行政事務組合,峡北広域環境衛生センター,29614,1743,,資源化物生産量,○,,○,,,,,○,,,ガス化溶融・改質,,その他,全連続運転,DB（公設公営、運転委託）,160,2,2002,,,○,,,,,,,,,,1500,13,7995,,,,,,,,,,,,,,,,,,,,,,,,○,,,,,○,,,委託,,,,,,,無し,,100,42,20.7,14.1,15.6,1.9,5.7,319,100,51,44,5,6930,7426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
山梨県,19942,1910020,甲府・峡東地域ごみ処理施設事務組合,甲府・峡東クリーンセンター(エネルギー棟),92200.98,5606.296,,資源化物搬出量,○,,○,,○,○,○,○,○,,ガス化溶融・改質,,流動床式,全連続運転,DBO（公設民営）,369,3,2017,,,○,,,○,,,,,,,8050,22.8,57852,671,39436,738344688,19,21,20,17,出光グリーンパワー,出光グリーンパワー,○,,,,,,,○,①将来的に施設の更新や設備等の改修経費に充当する,,,,,,,,○,,○,,,,委託,,,,,,,無し,,100,47.2,25.1,11.9,7.35,2.35,6.1,140,100,45.85,48.95,5.2,9200,9320.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
長野県,20208,2010028,小諸市,クリーンヒルこもろ,7421,0,0,,○,,,,,,,○,○,,焼却,,ストーカ式（可動）,准連続運転,DBO（公設民営）,24,1,2015,○,,,,,,,,3375360,0,4051311,0,,,,,,,,,,,中部電力ミライズ,,,,,,,,,,,,,,,,,,○,,○,,,,委託,,,,,,,無し,,100,57.9,27.4,6.3,4.1,1.3,3,68,100,26.7,66.6,6.7,11880,14373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
長野県,20303,2010006,小海町,小海町草刈久保焼却施設,0,0,,,○,,,,,,,,,,焼却,,固定床式,バッチ運転,DB（公設公営、直営）,1.98,1,2003,,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,,,,,○,委託,,,,○,,,無し,,100,50,30,10,0,0,10,0,100,5,90,5,4500,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
長野県,20304,2010206,川上村,川上村・南牧村共同焼却炉,460,0,0,,○,,,,,,,,,,焼却,,その他,全連続運転,DB（公設公営、運転委託）,1.576,1,2021,,,,,,,,○,,,,,,,,,,,,,,,中部電力株式会社,,,,,,,,,,,,,,,,,,○,,,,,○,委託,,,,,,,無し,,100,70,20,5,5,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
長野県,20813,2010009,川西保健衛生施設組合,川西保健衛生施設組合川西清掃センター,0,0,0,資源化物搬出量,○,,,,,,,,,,焼却,,ストーカ式（可動）,バッチ運転,DB（公設公営、直営）,20,2,1981,,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,,,,,○,直営,,,,○,,,無し,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
長野県,20845,2010194,佐久市・北佐久郡環境施設組合,佐久平クリーンセンター,31035,0,0,,○,,○,,,,,○,,,焼却,,ストーカ式（可動）,全連続運転,DBO（公設民営）,110,2,2020,,,○,,,,,,,,,,1980,17.69,13247,0,,,,,,,,,,,,,,,,,,,,,,,,,○,,○,,,,委託,,,,,,,無し,,100,57.7,20.6,10.2,7.3,1.5,2.7,163.3,100,46.5,48.5,5,7967,9542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
長野県,20848,2010196,長野広域連合,ながの環境エネルギーセンター,105523.49,3021.46,0,資源化物搬出量,○,,○,,,,,○,○,,焼却,,ストーカ式（可動）,全連続運転,DBO（公設民営）,405,3,2018,○,,○,○,,,,,55464000,55464000,22205900,22205900,7910,20.3,57986.33,0,,,,,,,日立造船株式会社,日立造船株式会社,○,,,,,,,,,,○,特別目的会社の収入となる,,○,○,,,,○,○,,,委託,,,,,,,無し,,100,54.3,22.6,13.4,7,2.1,0.6,206.2,100,39.1,49.8,11.1,8386,10946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
長野県,20848,2010195,長野広域連合,ちくま環境エネルギーセンター,23660.81,937.28,,資源化物搬出量,○,,○,,,,,○,○,,焼却,,ストーカ式（可動）,全連続運転,DBO（公設民営）,100,2,2022,○,○,○,○,,○,,,5500000,5500000,983620,983620,2000,19,10533.7,108.305,5281.38,103681909,109,,,,株式会社エネット,株式会社エネット,,,,,○,①ごみ量割,,,,,,,,○,○,,,,○,,,,委託,○,○,,,,,無し,,100,60.1,21.7,7,7.9,0.3,3,113.1,100,42.3,53.5,4.2,9178,11344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
長野県,20849,2010045,湖周行政事務組合,諏訪湖周クリーンセンター,27225,2.4,,資源化物搬出量,○,,,,,,,,,,焼却,,ストーカ式（可動）,全連続運転,DBO（公設民営）,110,2,2016,,,○,,,○,,,,,,,2050,14,14342,4489,9788,118714657,18.7,5.83,5.83,5.83,中部電力ミライズ㈱,中部電力ミライズ㈱,○,,,,○,①ごみ量割,,,,,,,,○,,,,,○,,,,委託,,,,,,,無し,,100,50,28.8,8.7,6.9,1.2,4.4,112.3,100,41.3,53.4,5.3,9021,11114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
長野県,20860,2010207,穂高広域施設組合,穂高クリーンセンターごみ焼却施設,33424,33,0,資源化物搬出量,○,,○,,,,,○,○,,焼却,,ストーカ式（可動）,全連続運転,DB+O（公設民営、長期包括運営委託）,120,2,2020,,○,○,○,,,,,7726320,4260000,2958826,2958826,3000,21.6,18005,0,12266,210271337,19,14,11,10,アーバンエナジー株式会社,アーバンエナジー株式会社、中部電力パワーグリッド株式会社,○,,,,,,,○,①将来的に施設の更新や設備等の改修経費に充当する,,,,,,,○,,,○,,,,委託,,,,,,,無し,,100,45,24.4,12,11.5,1.8,5.3,158.1,100,47.2,47.6,5.2,7783,9318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
長野県,20893,2010047,北アルプス広域連合,北アルプスエコパーク,10499,0,0,,○,,○,,,,,○,,,焼却,,ストーカ式（可動）,全連続運転,DB（公設公営、運転委託）,40,2,2018,○,,,,,,,,3370000,,,,,,,,,,,,,,出光興産株式会社,,,,,,,,,,,,,,,,,,○,,○,,,,一部委託,,,,,,,無し,,100,52.6,28.1,6,9.8,0.6,2.9,162.5,100,48.1,47.9,4,7800,10050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
長野県,20927,2010197,木曽広域連合,木曽クリーンセンター,5199,0,0,,○,,○,,,,,○,,,焼却,,ストーカ式（可動）,バッチ運転,DB（公設公営、直営）,24,2,2018,○,,,,,,,,23128,,27301,,,,,,,,,,,,関西電力株式会社,,,,,,,,,,,,,,,,,,○,,○,,,,直営,,,,,,,無し,,100,52.4,24.9,8.9,7.3,2.2,4.3,93.8,100,33.9,59.3,6.8,10325,12187.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
長野県,20928,2010198,南信州広域連合,稲葉クリーンセンター,29263,0,0,,○,,,,,,,,,,焼却,,ストーカ式（可動）,全連続運転,DB+O（公設民営、長期包括運営委託）,93,2,2017,,,○,,,○,,,,,,,1343,14.15,10419,0,6814,99833424,17,,7,7,荏原環境プラント株式会社,荏原環境プラント株式会社,○,,,,,,,○,①将来的に施設の更新や設備等の改修経費に充当する,,,,,○,,,,,○,,,,委託,,,,,,,無し,,100,64.8,19.2,6.4,5.5,0.9,3.2,134,100,40.5,54.5,5,,10983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
長野県,20933,2010199,上伊那広域連合,上伊那クリーンセンター,33253,1838,,資源化物生産量,○,,,,,,,○,,,ガス化溶融・改質,,流動床式,全連続運転,DBO（公設民営）,118,2,2018,,,○,,,,,,,,,,1990,18.3,12701,,,,,,,,,,,,,,,,,,,,,,,,,,○,,○,,,,委託,,,,,,,無し,,100,63,22.4,3.8,3.6,1.3,5.9,175,100,43.1,50.7,6.2,8550,10200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
長野県,20940,2010019,上田地域広域連合,上田地域広域連合上田クリーンセンター,29437,0,0,,○,,○,,,,,○,,,焼却,,ストーカ式（可動）,全連続運転,DB（公設公営、一部運転委託）,200,2,1986,○,,,,,,,,,,4553315,,,,,,,,,,,,中部電力ミライズ,,,,,,,,,,,,,,○,,,,,○,○,,,,一部委託,,,,,,,無し,,100,70.2,11.1,8.8,7.3,2.1,0.5,238.8,100,41.6,46.6,11.8,5862,7734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
長野県,20940,2010018,上田地域広域連合,上田地域広域連合丸子クリーンセンター,6079,0,0,,○,,○,,,,,○,,,焼却,,ストーカ式（可動）,准連続運転,DB（公設公営、運転委託）,40,2,1992,○,,,,,,,,,,1009114,,,,,,,,,,,,中部電力ミライズ,,,,,,,,,,,,,,○,,,,,,○,,,,委託,,,,,,,無し,,100,60.1,15.7,11,10.3,2.3,0.6,218.3,100,37.8,49.2,13,5946,8300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
長野県,20940,2010020,上田地域広域連合,上田地域広域連合東部クリーンセンター,3665,0,0,,○,,○,,,,,○,,,焼却,,ストーカ式（可動）,バッチ運転,DB（公設公営、運転委託）,30,2,1993,○,,,,,,,,,,727503,,,,,,,,,,,,関西電力,,,,,,,,,,,,,,,,,,○,,○,,,,委託,,,,,,,無し,,100,56.1,4.2,1.8,32.6,5.3,0,122,100,34.7,57.8,7.5,5443,9925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
長野県,20942,2010021,岳北広域行政組合,エコパーク寒川,7156,0,,,○,,○,,,,,○,,,焼却,,ストーカ式（可動）,全連続運転,その他公設民営,35,2,2009,○,,,,,,,,11236000,,11236000,,,,,,,,,,,,中部電力ミライズ㈱,,,,,,,,,,,,,,,,,,○,,○,,,,委託,,,,,,,無し,,100,53.8,23.9,6.9,7.5,3.9,4,100,100,40.8,49.2,10,9300,7125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
長野県,20949,2010022,北信保健衛生施設組合,東山クリーンセンター,17437,1000,,資源化物搬出量,○,,,,,,,,,,焼却,,ストーカ式（可動）,全連続運転,DB（公設公営、直営）,130,2,1998,○,○,○,○,,,,,68650929,61299198,4675633,2236215,890,7.41,5476,0,2188,12430381,,8.89,6.89,4.01,中部電力ミライズ㈱,中部電力ミライズ㈱,,,,,○,①ごみ量割,,,,,,,,,,,○,,○,,,,直営,,,,,,,無し,,100,46.8,31.8,11.1,7.3,2.3,0.7,267,100,43.6,46.4,10,7625,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
長野県,20960,2010024,松塩地区広域施設組合,松本クリーンセンター(可燃処理施設),94880,0,0,,○,,○,,,,,○,○,,焼却,,ストーカ式（可動）,全連続運転,DB（公設公営、運転委託）,450,3,1999,○,,○,○,,○,,,213600000,42000000,236052500,36297500,6000,14.6,38572,4523,22786,323586429,12.91,,,,中部電力パワーグリット,日本テクノ,,○,,,○,③均等割+ごみ量割,,,,,,,,,,,○,,○,,,,委託,,,,,,,無し,,100,44.5,24.2,15.5,9.3,2.3,4.2,140,100,40.79,52.81,6.4,8930,10860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
長野県,20990,2010026,諏訪南行政事務組合,諏訪南行政事務組合諏訪南清掃センター,20585,0,0,,○,,,,,,,,,,焼却,,ストーカ式（可動）,准連続運転,DB（公設公営、運転委託）,100,2,1997,○,,,,,,,,4.187,,4.187,,,,,,,,,,,,関西電力株式会社,,,,,,,,,,,,,,,,,,○,,○,,,,委託,,,,,,,無し,,100,56,24.3,6.1,9.9,0.7,3,125.5,100,43.2,53,3.8,8867,10850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
岐阜県,21201,2110001,岐阜市,掛洞プラント,16291,0,,,○,,,,,,,,,,焼却,,ストーカ式（可動）,全連続運転,DB（公設公営、一部運転委託）,150,1,1979,○,○,○,,○,,,,,,,,90,0.61,278,,0,,,,,,㈱エネファント,,,,,,,,,,,,,,,,,,○,○,○,,,,委託,,,,,,,無し,,100,43.1,15.6,8.2,11.6,19.9,1.6,132.5,100,42,52.5,5.5,8833,10120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
