都道府県名,地方公共団体名,施設名称,年間処理量_t/年度,処理方式,炉型式,ごみ処理事業実施方式,炉数,使用開始年度,余熱利用量（仕様値・公称値）_余熱利用量_MJ,余熱利用量（仕様値・公称値）_うち外部熱供給量_MJ,余熱利用量（実績値）_余熱利用量_MJ,余熱利用量（実績値）_うち外部熱供給量_MJ,発電能力_発電能力_kW,発電能力_発電効率（仕様値・公称値）_％,発電能力_総発電量（実績値）_MWh,発電能力_うち外部供給量（実績値）_MWh,余剰電力利用（売電）_売電量_MWh/年,余剰電力利用（売電）_売電収入_円/年,余剰電力利用（売電）_売電価格(単価)_固定価格_円/kWh,余剰電力利用（売電）_売電価格(単価)_重負荷_円/kWh,余剰電力利用（売電）_売電価格(単価)_昼間_円/kWh,余剰電力利用（売電）_売電価格(単価)_夜間_円/kWh,ごみ組成分析結果（乾ベース）_合計_％,ごみ組成分析結果（乾ベース）_紙・布類_％,ごみ組成分析結果（乾ベース）_ﾋﾞﾆｰﾙ、合成樹脂、ｺﾞﾑ、皮革類_％,ごみ組成分析結果（乾ベース）_木、竹、わら類_％,ごみ組成分析結果（乾ベース）_ちゅう芥類_％,ごみ組成分析結果（乾ベース）_不燃物類_％,ごみ組成分析結果（乾ベース）_その他_％,単位容積重量_kg/m3,三成分_合計_％,三成分_水分_％,三成分_可燃分_％,三成分_灰分_％,低位発熱量_(計算値)_kJ/kg,低位発熱量_(実測値)_kJ/kg
滋賀県,大津市,大津市環境美化センター焼却施設,47003,ストーカ式（可動）,全連続運転,DBO（公設民営）,2,2021,,,,,4150,23.39,28597,491,21141,,,,,,100,50.8,28.9,12.3,4.9,0.5,2.6,213,100,45.6,48.3,6.1,7942,9364
滋賀県,大津市,大津市北部クリーンセンター焼却施設,34825.9,ストーカ式（可動）,全連続運転,DBO（公設民営）,2,2022,,,,,3320,15.15,20138.821,385.53,13322,,,,,,100,44.4,30.8,15.6,5.7,1.2,2.3,180,100,47.27,47.29,5.44,7628,9301
滋賀県,近江八幡市,近江八幡市環境エネルギーセンター,21661,ストーカ式（可動）,全連続運転,DBO（公設民営）,2,2016,20160000,20160000,,,980,12,7286,3849,3437,42440079,19,,,,0,0,0,0,0,0,0,104,100,41.19,54.39,4.42,10512.5,10229.17
滋賀県,草津市,草津市立クリーンセンター(熱回収施設),33376.47,ストーカ式（可動）,全連続運転,DB+O（公設民営、長期包括運営委託）,2,2018,240000,0,0,0,3100,22.1,19770,0,13878,168567602,18.7,5.7,5.7,5.7,100,50.24,29.16,11.46,6.46,0.96,1.72,0,100,45.59,47.98,6.43,7895,10745
滋賀県,守山市,守山市環境センター熱回収施設,17888,ストーカ式（可動）,全連続運転,DBO（公設民営）,2,2021,,,2129000,2129000,1400,17,8421,0,,,,,,,100,26.56,14.29,46.88,9.66,0.8,1.81,140,100,36.62,54.42,8.96,0,10600
滋賀県,栗東市,栗東市環境センター,15449,ストーカ式（可動）,全連続運転,DB（公設公営、運転委託）,2,2002,40764160,,,,,,,,,,,,,,100,57.3,23.9,10.5,5.5,2,0.8,194.9,100,40.7,53.2,6.1,9001,10186
滋賀県,野洲市,野洲クリーンセンター,11712,ストーカ式（可動）,全連続運転,DB+O（公設民営、長期包括運営委託）,2,2016,16971698,11834635,8854117,6903537,,,,,,,,,,,100,46,31.5,2,14,4,2.5,0,100,44,48,8,7875,9905
滋賀県,高島市,高島市環境センター,13246,流動床式,全連続運転,DB（公設公営、直営）,2,2002,29042496,,0,,,,,,,,,,,,100,48.7,31,11.7,6.8,0,1.8,130,100,43.8,51.6,4.6,11015,13045
滋賀県,湖北広域行政事務センター,湖北広域行政事務センタークリスタルプラザ(焼却施設),36440,ストーカ式（可動）,全連続運転,DB（公設公営、一部運転委託）,2,1998,11289600,,11289600,,,,,,,,,,,,100,29.6,39.8,21.8,5,0.9,2.9,130,100,47.1,46.3,6.6,7550,8730
滋賀県,中部清掃組合,日野清掃センター,38674,流動床式,全連続運転,DB（公設公営、運転委託）,3,2007,,,,,2800,12,14332,10,2183,23408349,,,,,100,48.6,33.4,5.7,9.6,1.1,1.6,127,100,40.8,54.5,4.7,9226,9485
滋賀県,甲賀広域行政組合,甲賀広域行政組合衛生センター第2施設(ごみ処理施設),35614,流動床式,全連続運転,DB（公設公営、直営）,3,1995,2553600,,0,,,,,,,,,,,,100,51.3,34.3,7.5,4.4,0.1,2.4,120,100,42.8,53.9,3.3,8923,9078
京都府,京都市,京都市北部クリーンセンター,91141,ストーカ式（可動）,全連続運転,DB（公設公営、運転委託）,2,2006,,,,,8500,14.96,37381,974,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
京都府,京都市,京都市東北部クリーンセンター,110509.81,ストーカ式（可動）,全連続運転,DB（公設公営、直営）,2,2001,,,,,15000,13.88,42559.03,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
京都府,京都市,京都市南部クリーンセンター（焼却施設）,141480.4528,ストーカ式（可動）,全連続運転,"DB（公設公営,維持管理,運転委託）",2,2019,,0,,0,14000,19.35,78907.4,2784.98,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
京都府,福知山市,福知山市ごみ焼却施設,16546,ストーカ式（可動）,全連続運転,DB（公設公営、運転委託）,2,1999,1256,,1256,,,,,,,,,,,,100,53.1,16,18.8,9.8,0.4,1.9,198.5,100,39.9,55.2,4.9,2245,2562
京都府,亀岡市,桜塚クリーンセンター,22664,ストーカ式（可動）,全連続運転,DB（公設公営、運転委託）,3,1997,2822400,,,,,,,,,,,,,,100,51.4,24.2,16.4,5.1,0,2.9,145,100,48.9,47.1,4,7545,8208
京都府,京田辺市,環境衛生センター甘南備園焼却施設,15268,流動床式,准連続運転,DB（公設公営、直営）,2,1986,588,,,,,,,,,,,,,,100,54.1,32.9,5.8,4,2.1,1.1,128,100,45.5,48.7,5.8,8030,11350
京都府,城南衛生管理組合,クリーン21長谷山,49879,ストーカ式（可動）,全連続運転,その他公設公営,2,2006,,,,,4900,15,18915,0,9914,153646307,17,15.18,13.27,11.14,100,54.32,25.84,5.63,6.83,2.99,4.39,147,100,43.29,50.66,6.05,9970,0
京都府,城南衛生管理組合,クリーンパーク折居,31292,ストーカ式（可動）,全連続運転,DBO（公設民営）,2,2018,47040000,47040000,0,0,2110,17.5,12361,0,,,,,,,100,53.05,23.09,7.8,10.78,1.26,4.02,151,100,44.92,49.29,5.79,9620,0
京都府,木津川市精華町環境施設組合,環境の森センター・きづがわ,23749,ストーカ式（可動）,全連続運転,DB（公設公営、一部運転委託）,2,2018,,,,,1220,12.9,7002,,3306,30865376,,12.54,10.23,7.7,100,41.2,31.9,15.9,9.4,0,1.6,122.3,100,43.7,51.9,4.4,10828,8698
京都府,乙訓環境衛生組合,150t／日ごみ処理施設,15424,ストーカ式（可動）,全連続運転,DB（公設公営、運転委託）,2,1995,9482760,,,,,,,,,,,,,,100,57.9,29.1,2.2,9.8,0.27,0.73,131,100,43.5,51.6,4.9,8630,11260
京都府,乙訓環境衛生組合,75t／日ごみ処理施設,18821,ストーカ式（可動）,全連続運転,DB（公設公営、運転委託）,1,2002,8209500,,,,1200,11.55,6801,5038,1763,22080658,,16,14,12,100,57.9,29.1,2.2,9.8,0.3,0.7,131,100,43.5,51.6,4.9,8630,11260
京都府,宮津与謝環境組合,宮津与謝クリーンセンター,7808,ストーカ式（可動）,全連続運転,DBO（公設民営）,1,2020,5040,,,,,,,,,,,,,,100,41.2,17.9,19.9,1,2.5,17.5,307.4,100,52.1,35.9,12,5463,6698
大阪府,堺市,堺市クリーンセンター東工場第二工場,106338.5,ストーカ式（可動）,全連続運転,DB（公設公営、運転委託）,2,1997,,,,51513315,12600,20.2,50985.6,4220.64,30818.77,534069826,17,17.18,15.21,12.78,100,50.9,23,11.4,9.5,1.7,3.5,145.8,100,43,50.8,6.2,8495,10588
大阪府,堺市,堺市クリーンセンター臨海工場,132868.38,シャフト式,全連続運転,PFI-BTO（民設民営）,2,2013,0,0,0,0,13500,18.5,64663,0,,,,,,,100,58.8,24.52,4.995,4.7775,5.3625,1.545,131.25,100,37.715,54.025,8.26,9215,10910
大阪府,池田市,池田市クリーンセンター,26245,ストーカ式（可動）,全連続運転,DB（公設公営、直営）,3,1983,0,0,0,0,,,,,,,,,,,100,56.2,27.4,1.4,10.2,3.9,0.9,165,100,45.1,48.5,6.4,8000,9840
大阪府,吹田市,吹田市資源循環エネルギーセンター,99697,ストーカ式（可動）,全連続運転,DB（公設公営、一部運転委託）,2,2009,54351360,45292800,8797511,8285363,13000,19,52292,974,23342,377425490,,,,,100,45.6,29.5,9.4,7.4,8.1,0,135,100,39.4,53.2,7.4,9029,10686
大阪府,高槻市,エネルギーセンター第二工場,47336.56,ストーカ式（可動）,全連続運転,DB（公設公営、一部運転委託）,2,1995,89880000,26964000,4506504,,4950,11,15543.9,997.53,,,,,,,100,41.1,42.4,2.9,11,1.8,0.8,129.25,100,41.3,53.4,5.3,9015,11675
大阪府,高槻市,エネルギーセンター第三工場,46848.17,ストーカ式（可動）,全連続運転,DB（公設公営、一部運転委託）,1,2018,,,,,4300,18.3,23981.37,4064.29,,,,,,,100,44.685,37.35,6.025,9.2475,1.7525,0.94,98,100,42.535,51.6925,5.7725,8662.5,10712.5
大阪府,枚方市,穂谷川清掃工場第3プラント,32795,ストーカ式（可動）,全連続運転,DB（公設公営、一部運転委託）,1,1988,10160640,,,,1500,2.2,7150,,3523,35442058,10.08,,,,100,46.02,26.28,11.13,9.77,3.73,3.07,0,100,47.3,47.2,5.5,7688,8888
大阪府,枚方市,東部清掃工場,55626,ストーカ式（可動）,全連続運転,DB（公設公営、運転委託）,2,2008,1545600,0,37500,0,4500,18.43,28253,0,14529,231916905,19,13,13,13,100,50.4,25.9,10.2,7.7,4.2,1.6,163,100,46.4,47.8,5.8,9037,9255
大阪府,茨木市,環境衛生センター第1工場,37026,シャフト式,全連続運転,DB（公設公営、運転委託）,1,1999,0,0,0,0,3300,20.65,13679,0,1387,33025679,,29.12,29.12,29.12,100,46.6,36.2,1.9,10.4,4.7,0.2,112.9,100,41.4,51.1,7.5,2052,2660
大阪府,茨木市,環境衛生センター第2工場,58024,シャフト式,全連続運転,DB（公設公営、運転委託）,2,1996,0,0,0,0,6600,20.65,21395,0,2169,51655548,,29.12,29.12,29.12,100,46.6,36.2,1.9,10.4,4.7,0.2,112.9,100,41.4,51.1,7.5,2052,2660
大阪府,寝屋川市,寝屋川市クリーンセンター焼却施設,52068,ストーカ式（可動）,全連続運転,その他公設公営,2,2017,7270800,,0,,4710,21.97,30633,0,22355,369975629,18.7,13.4,13.4,13.4,100,56.2,21.3,9.2,9.2,2.2,1.9,157,100,47.3,47,5.7,7650,0
大阪府,箕面市,箕面市環境クリーンセンター,39687,流動床式,全連続運転,DB+O（公設民営、長期包括運営委託）,2,1992,1830539.97,,1903845.155,,1920,10.07,11112,,,,,,,,100,38.9,29.1,15.1,7.3,3.1,6.5,163.3,100,46.2,46.9,6.9,0,9955
大阪府,門真市,クリーンセンター4号炉,12613,ストーカ式（可動）,全連続運転,DB（公設公営、一部運転委託）,1,1989,15523200,,15523200,,,,,,,,,,,,100,35.5,22.5,6.6,11,19.8,4.6,194.75,100,0,71.14,28.86,6415,8238
大阪府,門真市,クリーンセンター5号炉,23068,ストーカ式（可動）,全連続運転,DB（公設公営、一部運転委託）,1,1996,15523200,,15523200,,,,,,,,,,,,100,35.5,22.5,6.6,11,19.8,4.6,194.75,100,0,71.14,28.86,8153,8238
大阪府,島本町,島本町清掃工場,6651,ストーカ式（可動）,バッチ運転,DB（公設公営、運転委託）,2,1991,1518720,,1518720,,,,,,,,,,,,100,43.6,34.9,8.9,7.1,3,2.5,136.8,100,42.65,50.25,7.1,7042,0
大阪府,熊取町,熊取町環境センター,10847,流動床式,全連続運転,DB（公設公営、一部運転委託）,2,1992,7096320,,,,,,,,,,,,,,100,40.8,26.3,17.9,5.8,3.6,5.6,159.3,100,47.3,45.6,7.1,0,8660
大阪府,豊中市伊丹市クリーンランド,豊中市伊丹市クリーンランドごみ焼却施設,147286,ストーカ式（可動）,全連続運転,DB（公設公営、直営）,3,2016,231646000,1211000,0,2544252,14000,22.4,90193,1316,64997,1004833798,,13.8,12.3,10.8,100,57.2,24.2,8.1,6.5,2.1,1.9,131,100,44.7,50.1,5.2,8320,10180
大阪府,泉北環境整備施設組合,泉北クリーンセンター1号炉,36449,ストーカ式（可動）,全連続運転,DB（公設公営、一部運転委託）,1,2004,61464138,45570999,7705543,6849746,4650,23.1,20935,0,12021,175600426,19,18,14,13,100,46.6,25,7.8,10.8,4.3,5.5,0,100,48.6,44.4,7,8953,0
大阪府,泉北環境整備施設組合,泉北クリーンセンター2号炉,42270,ストーカ式（可動）,全連続運転,DB（公設公営、一部運転委託）,1,2004,61464138,45570999,8936170,7943697,4650,23.1,24278,0,13941,203644990,19,18,14,13,100,46.6,25,7.8,10.8,4.3,5.5,128,100,48.6,44.4,7,8953,0
大阪府,柏羽藤環境事業組合,柏羽藤クリーンセンター,76216,ストーカ式（可動）,全連続運転,DB（公設公営、直営）,3,1992,358872768,76006080,,,1872,5.7,11395,,,,,,,,100,42,30.2,5.4,14.9,4.7,2.8,155.3,100,44.6,48.1,7.3,7934,9450
大阪府,泉佐野市田尻町清掃施設組合,泉佐野市田尻町清掃施設組合第二事業所,48163.43,ストーカ式（可動）,全連続運転,DB（公設公営、一部運転委託）,3,1986,78012,,78012,,,,,,,,,,,,100,70.4,16.18,5.56,4.69,1,2.17,145.25,100,33,62.78,4.22,10997.5,12889.17
大阪府,東大阪都市清掃施設組合,第四工場,63420,ストーカ式（可動）,全連続運転,DB（公設公営、直営）,2,1981,5636736,,,,3500,2.59,6118,340,,,,,,,100,52.4,31.3,4.3,5.4,4.4,2.2,140,100,31.9,59.4,8.7,10423,13690
大阪府,東大阪都市清掃施設組合,第五工場,125999,ストーカ式（可動）,全連続運転,DB（公設公営、直営）,2,2016,,,,,15600,25.1,88094,4359,67412,1009750622,18.7,15.88,12.69,10.49,100,52.9,28.6,3.8,6.1,5.4,3.2,110,100,40.8,50.4,8.8,8497,10950
大阪府,四條畷市交野市清掃施設組合,熱回収施設,30057.83,ストーカ式（可動）,全連続運転,DB（公設公営、直営）,2,2017,,,,,3100,14,12390.43,0,6407.442,99262540,18.7,11.66,11.66,11.66,100,57.58,25.75,4.14,9.57,2.34,0.62,147,100,45.05,48.21,6.74,7949,9873
大阪府,岸和田市貝塚市清掃施設組合,岸和田市貝塚市クリーンセンター,92238.97,ストーカ式（可動）,全連続運転,DB（公設公営、運転委託）,3,2007,,,32992261,,12000,15.31,49137.24,0,25417.06,399151239,18.7,13.73,13.73,13.46,100,43.55,35.36,13.34,5.01,1.85,0.89,140,100,38.44,55.84,5.72,9649,12528
大阪府,南河内環境事業組合,南河内環境事業組合第1清掃工場,51263,ストーカ式（可動）,全連続運転,DB（公設公営、一部運転委託）,2,1985,47476790,,,,960,0.03011295695,4821,,,,,,,,100,45.7,25.8,7.9,11.8,6.1,2.7,170,100,46.5,46,7.5,11243,0
大阪府,南河内環境事業組合,南河内環境事業組合第2清掃工場,27013,ストーカ式（可動）,全連続運転,DB（公設公営、一部運転委託）,2,2000,1975680,,,,,,,,,,,,,,100,35,26.6,17.8,8.5,7,5.1,174,100,48.8,43.2,8,10594,0
大阪府,泉南清掃事務組合,泉南清掃事務組合泉南清掃工場,32310,ストーカ式（可動）,全連続運転,DB（公設公営、一部運転委託）,2,1986,5300,,1770,,160,1.52,970,,0,,,,,,100,43.3,28.7,12.1,9.8,3.3,2.8,124,100,47,6.1,46.9,7649.2,9445.8
大阪府,大阪広域環境施設組合,住之江工場,24609,ストーカ式（可動）,全連続運転,DBO（公設民営）,2,2023,,,,,11300,12.08648942,9116,,,,,,,,100,54.3,22.1,3.1,6.3,10.5,3.7,94.2,100,33.6,53.7,12.7,9272,11033
大阪府,大阪広域環境施設組合,西淀工場,136849,ストーカ式（可動）,全連続運転,その他公設公営,2,1995,558673685.8,62715888,352369434,2416477,14500,0,,,44184.149,596979841,,16.3,15.16,13,100,53.06,27.42,3.05,7.75,3.89,4.83,100.3,100,39.46,52.99,7.55,8990,11720
大阪府,大阪広域環境施設組合,鶴見工場,155286,ストーカ式（可動）,全連続運転,その他公設公営,2,1990,526090428.6,0,380614681,0,12000,16.86331043,73743.7,,52860.635,773368461,,17.34,15.41,13.14,100,53.84,22.85,7.67,7.35,2.81,5.48,110.5,100,41.22,51.64,7.14,8695,10138
大阪府,大阪広域環境施設組合,八尾工場,121493,ストーカ式（可動）,全連続運転,その他公設公営,2,1995,527841373,32656228,352272984,20926992,12800,11.49228188,42732.45,,22183.84,280890882,,16.29,15.15,12.99,100,51.11,23.85,8.13,9.03,2.68,5.2,99.3,100,40.62,52.49,6.89,8868,11018
大阪府,大阪広域環境施設組合,舞洲工場,203256,ストーカ式（可動）,全連続運転,その他公設公営,2,2001,983546604.9,75251880,613410788,15991791,32000,19.67017304,111812.99,,72590.747,960837734,,16.31,15.17,13.014,100,52.99,22.44,5.75,9.95,4.74,4.13,116.5,100,43.81,48.59,7.6,8053,10068
大阪府,大阪広域環境施設組合,平野工場,237804,ストーカ式（可動）,全連続運転,その他公設公営,2,2003,806769939.2,0,585327690,0,27400,15.59125923,122085.13,,72284.134,1157289300,18.7,36.3,13.51,12.4,100,49,28.21,5.93,7.64,6.07,3.15,100.3,100,36.44,53.48,10.08,9222,11854
大阪府,大阪広域環境施設組合,東淀工場,116151,ストーカ式（可動）,全連続運転,その他公設公営,2,2010,408103285.8,0,290091559,0,10000,19.23291427,68264.94,,47392.328,767925519,18.7,15.77,14.84,12.51,100,54.11,23.87,2.88,12.63,3.56,2.95,110.3,100,39.93,53.34,6.73,9004,11001
兵庫県,神戸市,東クリーンセンター,164842.9,ストーカ式（可動）,全連続運転,DB（公設公営、直営）,3,2000,25537075,0,,0,20000,10.1,73026,0,22573,275281351,,12.35,12.35,12.35,100,41.3,29,18.1,3.2,5.6,2.8,136.6666667,100,34.27,57.78,7.95,12899.272,13127.5
兵庫県,神戸市,西クリーンセンター,115126.62,ストーカ式（可動）,全連続運転,DB（公設公営、直営）,3,1994,79128806,0,,0,6500,10.3,42443,0,28354,361797099,,12.76,12.76,12.76,100,48.3,32,11.8,6,0.8,1.1,101.6666667,0,0,0,0,13514.32,14275
兵庫県,神戸市,港島クリーンセンター,142637.9,ストーカ式（可動）,全連続運転,DBM（公設公営）,3,2017,0,0,,0,15200,20.5,100769,0,82428,1295756440,18.7,13.1,13.1,13.1,100,50.1,31.9,7.9,6.1,1.6,2.4,110.8333333,0,0,0,0,14016.4,13607.5
兵庫県,姫路市,市川美化センター,64238.33,ストーカ式（可動）,全連続運転,DB（公設公営、直営）,2,1992,7056000,,,,1200,6.59,8394.33,,,,,,,,100,51.74,29.18,10.35,3.19,1.85,3.69,193,100,27.27,65.72,7.01,17093,0
兵庫県,姫路市,エコパークあぼし,101799.16,シャフト式,全連続運転,DBO（公設民営）,3,2010,9000000,,5672636,,10500,18.8,50786.803,2912.207,,,,,,,100,45.6,25.3,7,11.2,5.8,5.1,147.9,100,46.3,45.5,8.2,7413,9006
兵庫県,尼崎市,第1工場2号炉,31810,ストーカ式（可動）,全連続運転,DB（公設公営、運転委託）,1,2000,178485888,,108201873,,2600,12,9828,319,4821,37142974,17,10.1,8.43,5.59,100,50.7,31.1,3.7,10,4.5,0,120,100,36.25,56.73,7.02,12300,12200
兵庫県,尼崎市,第1工場1号炉,0,ストーカ式（可動）,全連続運転,DB（公設公営、運転委託）,1,1989,249880243,,0,0,1600,8,0,0,,,,,,,100,50.7,31.1,3.7,10,4.5,0,120,100,36.25,56.73,7.02,12200,12300
兵庫県,尼崎市,第2工場,97484,ストーカ式（可動）,全連続運転,DB（公設公営、一部運転委託）,2,2005,320879536,,305888445,,14100,18,46115,0,20995,262113331,17,10,8,6,100,49.2,31.8,5.5,9.3,4.2,0,120,100,39.89,53.23,6.88,11500,11300
兵庫県,明石市,明石クリーンセンター焼却施設,90382,ストーカ式（可動）,全連続運転,DB+O（公設民営、長期包括運営委託）,3,1999,38728817,,4990901,,8000,17.1,38529,14655,23490,381002312,,,,,100,49.6,30.9,8.5,7.8,1.8,1.4,135,100,44.4,51,4.6,8494,10951
兵庫県,西宮市,西部総合処理センター焼却施設,68435,ストーカ式（可動）,全連続運転,DB（公設公営、直営）,3,1997,106135138,88298784,223889475,3354450,6000,11.45,21093,1003,7994,62472968,,8.04,8.04,7.49,100,50.6,24.8,9.8,7,4.1,3.7,120,100,35.6,55.1,9.3,9490,11660
兵庫県,西宮市,東部総合処理センター焼却施設,59119,ストーカ式（可動）,全連続運転,DB+O（公設民営、長期包括運営委託）,2,2012,135384949,35853418,91306310,0,7200,20.1,28521,0,20132,285247747,18.7,12.85,9.77,6.69,100,56.1,22.3,5.4,10.6,3.1,2.5,101,100,41.4,51.8,6.8,8720,10450
兵庫県,芦屋市,芦屋市環境処理センター,26306,ストーカ式（可動）,全連続運転,DB（公設公営、運転委託）,2,1996,630,,630,,,,,,,,,,,,100,45.8,29,13.6,5.6,4.9,1.1,119,100,39.4,53,7.6,8995,10217.5
兵庫県,相生市,美化センター,7838,流動床式,准連続運転,DB+O（公設民営、長期包括運営委託）,2,1995,2448321,,2448321,,,,,,,,,,,,100,42.2,30.1,9.7,13.3,1.4,3.3,208.3,100,50.5,45.1,4.4,7220,9105
兵庫県,赤穂市,ごみ焼却場,14234,流動床式,准連続運転,DB（公設公営、一部運転委託）,2,1994,1132000,,,,,,,,,,,,,,100,48.1,30.4,10.6,4.9,1.6,4.4,139,100,48.4,46.8,4.8,7610,9325
兵庫県,宝塚市,クリーンセンター,51184.02,ストーカ式（可動）,全連続運転,DB（公設公営、運転委託）,2,1987,15815,,15815,,925,3.3,7672.5,1165,1099.5,14377820,,14,13.8,12.8,100,45.2,25.4,9.4,6.4,1.6,12,162.5,100,48.5,47.1,4.4,7670,8925
兵庫県,三木市,清掃センター,20420,流動床式,准連続運転,DB（公設公営、運転委託）,3,1998,11289600,,,,,,,,,,,,,,100,48,18,19,6,2.3,6.7,159,100,44.6,48.8,6.6,8075,0
兵庫県,高砂市,東播臨海広域クリーンセンター,101330.06,回転式,全連続運転,DBO（公設民営）,3,2022,,,,,12000,24.7,68605,,44318,929382685,18.7,,,,100,47.1,30.9,10.7,4.6,2.8,3.9,144,100,39,54.2,6.8,9244,11339
兵庫県,三田市,クリーンセンターごみ焼却処理施設,34156.68,ストーカ式（可動）,全連続運転,DB（公設公営、運転委託）,2,1992,127280000,0,11455200,0,,,,,,,,,,,100,41.9,34.2,11,7.8,4,1.1,124,100,34.5,54.5,11,7598,8143
